cod_est,nombre_est,Densidad,Edad_Promedio,POB_TOT,POB_men15,POB_16_64,POB_mas64,POB_esp,POB_ext,POB_ACT
"720",Avenida de la Ilustración,12608.34084018,48.4218154096875,"23318","2674","14098","6546","20780","2538","8909"
"1018",Aviación Española,3762.36840085,48.3473366653333,"8177","941","5081","2155","6639","1538","3208"
"152",Bambú,1415.29682686,44.1540152355556,"5739","887","3554","1298","5350","389","2244"
"206",Banco de España,3560.77465643,45.0841943589474,"9659","762","7286","1611","7162","2497","4603"
"807",Barajas,1633.68120703,42.4297809208333,"7364","1003","5155","1206","6281","1083","3259"
"707",Barrio de la Concepción,15403.94912045,45.5647591375676,"32637","3546","22345","6746","24543","8094","14124"
"902",Barrio del Pilar,12751.3795482,49.5395751129032,"22036","2220","12410","7406","19680","2356","7841"
"1014",Batán,4004.4778994,47.0553473906667,"10078","1164","6486","2428","8161","1917","4097"
"1002",Begoña,1610.44224039,45.9448107572727,"5249","565","3512","1172","4166","1083","2218"
"109",Bilbao,15206.74155764,45.0730609078947,"28885","2377","20863","5645","22747","6138","13186"
"122",Buenos Aires,5990.85333134,45.0949081980952,"14184","1802","9532","2850","11063","3121","6022"
"307",Callao,8761.55770605,43.8344600751852,"21469","1302","16861","3306","14853","6616","10660"
"529",Campamento,5996.36084154,46.9564386582609,"19022","2306","12132","4584","14507","4515","7669"
"214",Canal,15529.34189367,45.9141549091667,"27268","2722","18370","6176","23515","3753","11609"
"417",Canillas,5693.69999213,48.2306896386956,"17117","1869","10340","4908","15561","1556","6536"
"501",Canillejas,3250.32546326,45.217112708,"9436","1196","6040","2200","7780","1656","3817"
"525",Carabanchel,11246.59458911,45.9723359685714,"24943","2971","16879","5093","17679","7264","10671"
"1105",Carabanchel Alto,3754.36989211,45.380862522,"13552","1777","9036","2739","10170","3382","5711"
"602",Carpetana,12512.4327191,44.25106635375,"28738","3789","19552","5397","20212","8526","12363"
"709",Cartagena,11733.60790824,45.8230548617857,"26617","2711","17882","6024","22438","4179","11301"
"530",Casa de Campo,1091.21503717,47.8668054228571,"4327","471","2841","1015","3634","693","1796"
"151",Chamartín,2671.96029233,45.7346523864286,"7270","947","4682","1641","6408","862","2958"
"513",Chueca,7878.36394116,43.7139847266667,"20829","1409","16372","3048","14763","6066","10351"
"504",Ciudad Lineal,8856.85694009,45.8199823051852,"18895","1993","12749","4153","14726","4169","8055"
"622",Ciudad Universitaria,1.71048641,45.29726651,"133","9","92","32","104","29","58"
"354",Ciudad de los Ángeles,7392.82948547,45.78186969125,"16666","1861","11243","3562","13510","3156","7105"
"802",Colombia,6680.93332857,45.61515503375,"20010","2744","12339","4927","18189","1821","7798"
"1016",Colonia Jardín,2771.37455602,45.3319022907692,"13083","1634","8873","2576","9333","3750","5612"
"405",Colón,3359.83693575,45.850059205,"9425","903","6474","2048","7481","1944","4088"
"908",Concha Espina,5654.35459995,46.1005764405,"15104","2000","9437","3667","13494","1610","5962"
"611",Conde de Casal,9277.80935235,47.545691127037,"22108","2650","13314","6144","20277","1831","8415"
"127",Congosto,5275.05948904,42.1792148,"16440","2417","11385","2638","14235","2205","7196"
"909",Cruz del Rayo,9825.7877993,45.9645047739286,"21024","2323","13740","4961","17907","3117","8683"
"106",Cuatro Caminos,14100.74877416,44.7421667530303,"28894","3054","19954","5886","22697","6197","12614"
"1019",Cuatro Vientos,354.55920336,50.46937214,"2676","292","1388","996","2574","102","875"
"1005",Cuzco,5552.61924399,46.6439715647619,"15867","1882","9899","4086","14321","1546","6257"
"302",Delicias,16867.59395708,45.9382885897059,"32086","3157","22009","6920","27167","4919","13915"
"410",Diego de León,13427.39886147,45.7801530616667,"29680","2939","19862","6879","24438","5242","12556"
"905",Duque de Pastrana,1342.93613214,43.3027689972727,"7103","1255","4493","1355","6355","748","2838"
"551",El Capricho,1901.69707664,45.8368716108333,"7826","1150","4574","2102","7224","602","2889"
"507",El Carmen,13287.18363843,47.1003515694118,"24953","2516","16610","5827","20193","4760","10496"
"304",Embajadores,24381.99197988,45.4853856928889,"34619","3034","24921","6664","27766","6853","15753"
"528",Empalme,4767.22713199,48.6876484295,"15229","1670","9355","4204","12762","2467","5912"
"416",Esperanza,3394.90567411,47.3692027629412,"10537","1365","6274","2898","9110","1427","3963"
"115",Estación del Arte,8966.37083954,45.7011238732,"13738","1053","9803","2882","10686","3052","6192"
"751",Estadio Metropolitano,507.39548969,42.005283362,"3234","482","2425","327","3036","198","1533"
"104",Estrecho,17755.87548174,44.4529103602564,"33725","3710","23650","6365","25293","8432","14951"
"915",Estrella,6120.31892428,48.9185630804167,"15937","1842","9180","4915","14738","1199","5799"
"526",Eugenia de Montijo,5555.19606302,49.56633487,"13093","1301","7633","4159","10979","2114","4822"
"805",Feria de Madrid,4.15759958,37.41631547,"325","64","240","21","306","19","151"
"716",Francos Rodríguez,7862.35915092,45.0967559056522,"18136","2062","11971","4103","14959","3177","7565"
"1001",Fuencarral,3034.05631432,43.507742338125,"11852","1561","8112","2179","9601","2251","5126"
"704",García Noblejas,8715.81834397,44.5051372680769,"20641","2599","13999","4043","15842","4799","8847"
"203",Goya,17437.67955027,46.56420118125,"30977","3165","20259","7553","25489","5488","12807"
"111",Gran Vía,7211.65686964,43.4769306373913,"19757","1164","15785","2808","13306","6451","9981"
"711",Gregorio Marañón,4584.44576459,45.6631848247368,"11806","1370","7739","2697","10022","1784","4888"
"620",Guzmán el Bueno,4828.4651561,46.7780096883333,"12776","1428","8032","3316","11550","1226","5075"
"901",Herrera Oria,5092.28714299,49.7105212411111,"13225","1697","6975","4553","12624","601","4407"
"421",Hortaleza,4707.35365471,46.8846180195,"16857","1957","11063","3837","14214","2643","6993"
"352",Hospital 12 de Octubre,3890.32831655,42.4220978008333,"8750","1278","6037","1435","6725","2025","3816"
"913",Ibiza,12300.20231234,46.9714622296296,"21005","2413","13333","5259","17861","3144","8427"
"108",Iglesia,14932.49423005,45.6962131821053,"29143","2954","19549","6640","24442","4701","12360"
"714",Islas Filipinas,12634.52153757,47.094182411875,"25025","2629","15825","6571","22290","2735","10000"
"252",La Almudena,5180.56541297,45.7163583807143,"11564","1486","7721","2357","9338","2226","4882"
"251",La Elipa,14950.8500865,46.0005008757143,"26190","2806","17885","5499","20869","5321","11303"
"128",La Gavia,1664.16698858,38.3649117390909,"8874","2142","6105","627","7935","939","3859"
"517",La Latina,14109.11447199,43.75051957375,"30458","2339","23594","4525","22138","8320","14920"
"1106",La Peseta,2583.56747248,38.8601171669231,"13328","2808","9403","1117","11848","1480","5946"
"721",Lacoma,6251.11952285,46.881223072381,"15498","1923","9771","3804","14267","1231","6175"
"1013",Lago,469.7244321,47.1291779,"893","81","616","196","748","145","388"
"601",Laguna,4663.45839962,44.3336539583333,"12731","1597","8821","2313","9769","2962","5575"
"701",Las Musas,4894.8975978,45.4294950242857,"12007","1460","7778","2769","10334","1673","4914"
"255",Las Rosas,1925.77552487,42.23961224,"11743","1555","8937","1251","11211","532","5652"
"129",Las Suertes,1926.39096313,34.6872287718182,"10903","2384","7949","570","9262","1641","5027"
"1053",Las Tablas,1391.22870809,33.028968651,"9828","3062","6353","413","8880","948","4016"
"305",Lavapiés,20536.02427839,43.625962138718,"36753","2942","28564","5247","25521","11232","18065"
"301",Legazpi,10794.2765069,43.148996612963,"20439","2678","14495","3266","17596","2843","9163"
"409",Lista,18248.96728342,46.0838429139535,"32033","3161","21230","7642","26034","5999","13417"
"628",Lucero,10741.01984709,44.8806357465517,"24390","2915","16574","4901","18515","5875","10477"
"422",Manoteras,3388.38851841,46.3342389111111,"14651","1796","9710","3145","13109","1542","6136"
"202",Manuel Becerra,17419.74085873,46.460728052439,"32377","3335","21323","7719","27068","5309","13480"
"418",Mar de Cristal,5620.82740858,48.7706083704545,"15104","1512","9121","4471","13769","1335","5760"
"521",Marqués de Vadillo,8478.63320931,46.024385416,"18097","1924","12053","4120","14870","3227","7617"
"117",Menéndez Pelayo,15406.39829885,47.4863280613333,"27229","2721","17420","7088","24382","2847","11011"
"124",Miguel Hernández,9423.71511785,44.7277301455556,"22270","2738","14954","4578","18363","3907","9450"
"951",Mirasierra,1286.29736802,43.1745306177778,"7071","1119","4507","1445","6741","330","2850"
"311",Moncloa,11129.6491969,46.7775472614286,"19706","1882","12814","5010","16826","2880","8097"
"1052",Montecarmelo,1193.30574849,36.3030758966667,"8578","2476","5548","554","8100","478","3507"
"609",Méndez Álvaro,1880.95307895,40.4974652245455,"6513","1262","4583","668","5815","698","2897"
"211",Noviciado,12241.09077564,44.158642146129,"28149","1874","21857","4418","20587","7562","13821"
"120",Nueva Numancia,16539.24942132,41.7399483283784,"34075","4531","24878","4666","22253","11822","15729"
"618",Nuevos Ministerios,3672.84030484,45.8603751185714,"10698","1343","6845","2510","9440","1258","4325"
"510",Núñez de Balboa,7170.27159512,45.2816109388,"19164","2024","12563","4577","15338","3826","7938"
"604",Opañel,10369.41814793,43.7642913660714,"22765","2732","15467","4566","17003","5762","9777"
"523",Oporto,12001.77833401,44.127986022,"27675","3372","19576","4727","19571","8104","12375"
"613",O´Donnell,12132.65729249,47.2575889263333,"21384","2294","13741","5349","18389","2995","8684"
"952",Paco de Lucía,1324.95643264,38.0985912433333,"7324","1654","4557","1113","6932","392","2882"
"118",Pacífico,13388.52007003,46.5939342892857,"26721","2930","17415","6376","24035","2686","11009"
"303",Palos de la Frontera,10963.01080885,45.7826172540741,"27811","2570","19255","5986","23406","4405","12172"
"1103",Pan Bendito,6048.10087451,42.1433744615,"16354","2546","11085","2723","12524","3830","7006"
"420",Parque de Santa María,3800.13226016,47.0720933588235,"16181","1780","9705","4696","14155","2026","6134"
"708",Parque de las Avenidas,7016.92307387,47.6498461470833,"16263","2086","9961","4216","15042","1221","6293"
"918",Pavones,3645.98734568,48.019850712,"10715","1182","6600","2933","9364","1351","4168"
"719",Peñagrande,17894.97923146,47.8085382064865,"29339","3333","18703","7303","25396","3943","11821"
"153",Pinar de Chamartín,4130.24270661,45.0368714115,"17275","2312","11064","3899","16098","1177","6993"
"803",Pinar del Rey,2657.8221683,46.5455369446154,"12119","1509","7742","2868","10305","1814","4895"
"520",Pirámides,6599.66828568,47.1990446533333,"19355","2026","12420","4909","18113","1242","7850"
"723",Pitis,493.46087825,33.74186349,"3148","1142","1885","121","3024","124","1191"
"605",Plaza Elíptica,8582.83241803,43.4298468172,"18308","2292","12656","3360","13414","4894","7997"
"101",Plaza de Castilla,6191.65580337,45.2446379648,"15585","1695","10401","3489","13219","2366","6571"
"308",Plaza de España,9032.57953144,44.7493583085185,"19889","1492","14892","3505","14960","4929","9412"
"121",Portazgo,10368.59155666,43.4625926418519,"22908","2999","15891","4018","16101","6807","10047"
"412",Prosperidad,14277.18502971,46.3561001109091,"31717","3348","20752","7617","27080","4637","13120"
"625",Príncipe Pío,3186.18327687,47.3079169816667,"6866","593","4621","1652","5744","1122","2919"
"204",Príncipe de Vergara,11619.28026054,46.710001256875,"21978","2352","14215","5411","18085","3893","8984"
"505",Pueblo Nuevo,15403.94912045,45.5647591375676,"32736","3557","22407","6772","24615","8121","14165"
"119",Puente de Vallecas,9588.17478027,42.7008784911539,"27356","3437","19505","4414","20735","6621","12336"
"922",Puerta de Arganda,2162.8435071,40.459668459,"7662","1506","5413","743","6978","684","3423"
"518",Puerta de Toledo,13144.54784636,45.702573879697,"29079","2627","20793","5659","24483","4596","13147"
"626",Puerta del Ángel,6102.10084371,46.2866466966667,"13822","1339","9560","2923","11106","2716","6041"
"906",Pío XII,3525.73531544,44.1994262026667,"11616","1962","7225","2429","10333","1283","4566"
"213",Quevedo,19559.80599641,45.7241868947727,"33681","3238","22825","7618","28409","5272","14428"
"506",Quintana,15776.30658461,45.4390627013889,"32704","3404","22490","6810","25017","7687","14217"
"617",República Argentina,1730.32158009,44.40989639,"6953","955","4531","1467","6019","934","2864"
"205",Retiro,1646.4394252,46.762006351,"7226","759","4713","1754","5780","1446","2977"
"1054",Ronda de la Comunicación,53.91281757,41.7152181866667,"1224","370","796","58","1065","159","502"
"511",Rubén Darío,5286.25556793,46.0952569572727,"13134","1452","8519","3163","11032","2102","5383"
"107",Ríos Rosas,12360.07165389,45.9727377684375,"23565","2410","15561","5594","20454","3111","9832"
"212",San Bernardo,17576.94360199,45.147251067619,"30788","2512","21940","6336","24744","6044","13869"
"702",San Blas,6522.94358128,44.9670769426087,"18223","2391","12362","3470","14536","3687","7812"
"921",San Cipriano,6564.86405,44.2538280995455,"20641","2929","13758","3954","16743","3898","8700"
"356",San Cristóbal,4466.73859392,38.5531171633333,"9945","1794","7077","1074","6248","3697","4472"
"353",San Fermín-Orcasur,3287.84896328,41.7825262653333,"14686","2058","10284","2344","11559","3127","6500"
"1104",San Francisco,5404.92705221,42.647406466,"15628","2560","10723","2345","12018","3610","6779"
"419",San Lorenzo,4419.12657192,48.0435548936842,"14893","1620","8706","4567","13094","1799","5502"
"1006",Santiago Bernabéu,5089.0263086,45.9197552347619,"12500","1606","7976","2918","11313","1187","5039"
"210",Santo Domingo,8481.57134589,44.18622789,"20503","1297","15951","3255","14591","5912","10084"
"406",Serrano,3959.05258094,46.3591607371429,"12715","1313","8380","3022","10061","2654","5293"
"207",Sevilla,5327.38813644,43.87243059,"14213","838","11259","2116","9546","4667","7119"
"125",Sierra de Guadalupe,5158.77178473,42.4937999188889,"11713","1638","8060","2015","9294","2419","5092"
"703",Simancas,9736.77273426,44.2782258713333,"21925","2908","15187","3830","16542","5383","9597"
"112",Sol,7567.56971946,44.1297409166667,"15748","959","12346","2443","10597","5151","7803"
"503",Suanzes,700.44632745,45.1647562657143,"4428","492","3188","748","3914","514","2015"
"612",Sáinz de Baranda,9255.61956684,48.169734395,"19593","2565","11457","5571","18159","1434","7238"
"103",Tetuán,11048.44640893,44.8472712451613,"27478","2867","19380","5231","21105","6373","12252"
"113",Tirso de Molina,17878.62014186,43.30485905025,"32028","2402","25319","4307","21647","10381","16006"
"502",Torre Arias,1994.72322411,46.8118239444444,"6986","836","4389","1761","5640","1346","2774"
"1051",Tres Olivos,1144.46758462,39.2915474188889,"5860","1053","4030","777","5428","432","2547"
"110",Tribunal,15225.86871194,44.369161115,"29968","2107","23080","4781","21994","7974","14588"
"522",Urgel,9026.91780872,43.8891356884615,"22496","2730","15930","3836","16663","5833","10072"
"606",Usera,12328.80830736,42.4522349127586,"29071","3885","20861","4325","18162","10909","13192"
"102",Valdeacederas,8186.70158886,44.6722166659259,"22974","2276","16128","4570","18181","4793","10198"
"919",Valdebernardo,1862.93519913,44.0652116275,"12321","1263","9178","1880","11340","981","5803"
"130",Valdecarros,1190.95213329,33.8968133725,"8494","1893","6215","386","7153","1341","3930"
"717",Valdezarza,5638.44007155,46.19835962,"15901","1910","10187","3804","13743","2158","6439"
"407",Velázquez,8475.12359658,46.3782133689655,"18886","1956","12353","4577","15101","3785","7805"
"201",Ventas,9265.6481967,47.1376255125926,"19847","2096","12886","4865","16945","2902","8145"
"903",Ventilla,6977.32034738,43.4438754240909,"22197","2563","15769","3865","17620","4577","9972"
"309",Ventura Rodríguez,9032.57953144,44.7493583085185,"19889","1492","14892","3505","14960","4929","9412"
"621",Vicente Aleixandre,1519.91013154,48.24790734625,"4870","520","2911","1439","4446","424","1838"
"920",Vicálvaro,7447.70613621,44.9326424379167,"17254","2151","11134","3969","13542","3712","7036"
"126",Villa de Vallecas,7369.31926058,43.1454858616,"20611","2845","13778","3988","16273","4338","8708"
"357",Villaverde Alto,7209.29796299,42.1197238821053,"15521","2321","10657","2543","10804","4717","6737"
"355",Villaverde Bajo-Cruce,9955.70749411,45.2921936373077,"20594","2859","13414","4321","14655","5939","8478"
"916",Vinateros,7849.88685446,50.4816605362963,"18334","1813","10862","5659","16198","2136","6864"
"524",Vista Alegre,15505.1889415,44.6357687534286,"35240","4384","24237","6619","24096","11144","15326"
"209",Ópera,3913.54732026,44.7292926752941,"14198","916","10662","2620","10338","3860","6740"
