Fecha,Temperatura Máxima (°C),Temperatura Media (°C),Temperatura Mínima (°C),Precipitaciones (mm),Velocidad Media Viento (km/h),Humedad Relativa Media (%)
2017-11-21,"17,4","8,6","-0,2","0,0","0,6",52
2017-11-22,"17,3","8,3","-0,7","0,0","0,8",48
2017-11-23,"17,2","11,1","5,0","0,2","0,3",45
2017-11-24,"17,2","12,4","7,6","0,1","1,1",60
2017-11-25,"16,8","11,6","6,4","0,0","2,2",59
2017-11-26,"12,5","5,7","-1,1","0,0","1,9",49
2017-11-27,"11,7","4,4","-2,8","0,0","0,3",52
2017-11-28,"8,1","3,6","-0,8","3,3","0,3",68
2017-11-29,"12,6","7,2","1,9","0,0","2,5",52
2017-11-30,"10,3","3,4","-3,5","0,0","2,2",49
2017-12-01,"10,1","4,4","-1,2","0,0","3,6",48
2017-12-02,"6,2","1,6","-2,9","0,0","1,9",51
2017-12-03,"10,3","3,3","-3,7","0,0","2,2",39
2017-12-04,"11,3","3,6","-4,1","0,0","1,4",53
2017-12-05,"12,6","4,5","-3,6","0,0","0,3",56
2017-12-06,"11,6","3,6","-4,5","0,0","1,1",53
2017-12-07,"10,9","3,8","-3,2","0,0","0,6",53
2017-12-08,"12,6","6,8","0,9","0,0","0,6",56
2017-12-09,"14,4","8,1","1,8","0,0","2,5",66
2017-12-10,"11,2","10,0","8,9","14,1","4,4",79
2017-12-11,"10,7","6,6","2,5","0,1","4,4",65
2017-12-12,"10,4","4,4","-1,5","0,0","0,8",54
2017-12-13,"9,2","3,6","-2,0","0,0","0,8",62
2017-12-14,"10,6","7,2","3,9","0,0","1,7",84
2017-12-15,"13,4","7,4","1,3","0,0","2,2",51
2017-12-16,"10,5","4,2","-2,0","0,0","1,4",50
2017-12-17,"11,3","4,9","-1,5","0,0","1,9",46
2017-12-18,"12,0","4,8","-2,3","0,0","0,8",56
2017-12-19,"12,9","6,5","0,1","0,0","2,2",35
2017-12-20,"13,9","6,0","-1,9","0,0","1,1",55
2017-12-21,"14,1","6,6","-0,8","0,0","0,8",59
2017-12-22,"14,9","7,0","-1,0","0,0","0,0",61
2017-12-23,"13,2","5,7","-1,8","0,0","1,9",58
2017-12-24,"12,3","6,0","-0,4","0,0","0,8",69
2017-12-25,"6,1","2,3","-1,5","1,9","0,6",81
2017-12-26,"7,7","4,9","2,1","2,8","2,5",74
2017-12-27,"11,9","8,6","5,4","0,1","3,3",44
2017-12-28,"15,0","10,0","5,0","0,0","3,1",67
2017-12-29,"16,8","12,4","7,9","0,0","2,2",63
2017-12-30,"16,7","10,6","4,4","0,0","1,4",64
2017-12-31,"11,5","7,6","3,6","0,9","2,8",76
2018-01-01,"12,1","6,9","1,7","0,0","1,7",55
2018-01-02,"14,6","10,4","6,3","0,0","2,8",55
2018-01-03,"15,5","11,2","6,8","0,0","1,7",76
2018-01-04,"15,6","11,8","7,9","0,0","1,1",71
2018-01-05,"10,4","7,8","5,2","12,9","1,7",74
2018-01-06,"5,3","3,3","1,3","21,6","1,7",84
2018-01-07,"3,8","1,8","-0,1","3,5","1,9",83
2018-01-08,"8,8","3,9","-1,0","0,1","1,4",62
2018-01-09,"4,0","0,6","-2,7","2,2","0,3",81
2018-01-10,"6,6","3,8","1,1","0,4","1,4",85
2018-01-11,"9,8","5,7","1,6","0,0","2,8",52
2018-01-12,"9,0","3,6","-1,9","0,0","0,8",58
2018-01-13,"4,9","2,2","-0,5","6,1","1,1",81
2018-01-14,"7,4","3,8","0,1","0,0","1,9",75
2018-01-15,"9,5","3,4","-2,7","0,1","0,8",61
2018-01-18,"15,0","7,0","-0,9","0,0","0,6",52
2018-01-19,"15,4","7,6","-0,2","0,0","1,1",53
2018-01-20,"13,6","8,1","2,6","0,0","2,5",47
2018-01-21,"18,3","11,4","4,4","0,0","1,1",56
2018-01-24,"15,8","8,0","0,1","0,0","0,3",60
2018-01-25,"7,8","4,6","1,4","3,1","1,7",83
2018-01-26,"10,5","6,0","1,4","0,0","2,2",51
2018-01-27,"11,7","6,8","1,8","0,0","3,1",39
2018-01-28,"14,1","8,2","2,3","0,0","4,7",42
2018-01-29,"14,3","8,3","2,3","0,0","0,8",52
2018-01-30,"13,6","6,4","-0,9","0,0","1,1",55
2018-01-31,"14,5","6,4","-1,7","0,0","0,8",54
2018-02-01,"11,7","6,0","0,4","0,1","1,9",62
2018-02-02,"9,0","3,5","-2,0","0,0","2,8",44
2018-02-03,"11,9","5,2","-1,6","1,0","2,2",44
2018-02-04,"5,3","3,0","0,8","17,8","2,2",85
2018-02-05,"2,6","1,6","0,6","13,9","1,9",84
2018-02-06,"7,5","3,4","-0,6","2,6","2,8",52
2018-02-07,"6,8","1,5","-3,8","0,0","2,8",49
2018-02-08,"8,0","1,5","-5,0","0,0","1,7",48
2018-02-09,"9,0","2,2","-4,6","0,0","0,6",56
2018-02-10,"11,2","5,2","-0,9","0,0","1,4",43
2018-02-11,"15,2","7,1","-1,0","0,1","2,8",57
2018-02-12,"10,2","5,2","0,3","0,0","1,7",45
2018-02-13,"9,3","3,8","-1,8","0,0","2,5",52
2018-02-14,"10,7","8,2","5,6","0,0","3,1",72
2018-02-15,"10,6","7,8","5,0","0,0","1,1",78
2018-02-16,"15,5","11,0","6,5","0,0","1,1",62
2018-02-17,"14,5","10,0","5,6","0,0","1,7",60
2018-02-18,"13,9","6,4","-1,2","0,0","1,7",45
2018-02-19,"15,6","9,8","4,0","0,0","1,1",49
2018-02-20,"15,4","9,4","3,4","0,0","2,2",49
2018-02-21,"12,4","7,0","1,5","0,0","3,6",37
2018-02-22,"11,8","4,2","-3,4","0,0","1,4",39
2018-02-23,"10,8","2,7","-5,4","0,0","0,8",35
2018-02-24,"12,1","3,6","-4,8","0,0","0,8",39
2018-02-25,"15,1","5,6","-3,9","0,0","1,1",39
2018-02-26,"17,2","7,5","-2,2","0,0","1,1",40
2018-02-27,"5,2","3,6","1,9","17,5","0,8",59
2018-02-28,"12,0","7,8","3,5","17,3","1,7",83
2018-03-01,"11,3","8,0","4,7","17,6","3,6",83
2018-03-02,"8,0","5,5","3,0","16,9","0,6",83
2018-03-03,"12,7","9,0","5,2","12,9","3,6",70
2018-03-04,"13,7","9,4","5,0","5,5","1,7",56
2018-03-05,"8,9","7,0","5,1","1,3","2,8",77
2018-03-06,"11,4","7,4","3,4","1,3","2,8",70
2018-03-07,"11,7","6,5","1,3","2,7","1,7",43
2018-03-08,"11,2","7,9","4,6","1,5","1,1",74
2018-03-09,"11,4","10,2","9,0","9,4","1,7",84
2018-03-10,"12,3","9,6","7,0","24,4","1,9",78
2018-03-11,"11,1","8,4","5,6","1,8","6,4",66
2018-03-12,"14,1","10,2","6,2","1,1","4,2",57
2018-03-13,"14,6","10,5","6,4","0,3","1,9",64
2018-03-14,"12,3","9,0","5,8","27,9","2,2",84
2018-03-15,"12,6","9,1","5,6","0,0","5,3",62
2018-03-16,"11,8","8,2","4,6","4,2","3,1",59
2018-03-17,"10,8","6,4","2,0","6,9","2,8",65
2018-03-18,"14,1","8,6","3,0","0,0","3,9",44
2018-03-19,"9,9","6,2","2,5","4,4","3,9",61
2018-03-20,"10,3","6,1","1,9","0,0","4,7",45
2018-03-21,"13,1","7,1","1,1","0,0","3,1",32
2018-03-22,"13,5","5,4","-2,6","0,0","1,1",42
2018-03-23,"14,3","8,4","2,6","2,6","2,8",63
2018-03-24,"11,7","7,6","3,4","0,0","6,1",41
2018-03-25,"12,7","8,6","4,4","0,0","2,5",43
2018-03-26,"16,1","9,2","2,4","0,0","1,4",45
2018-03-27,"21,6","14,2","6,7","0,0","2,5",43
2018-03-28,"21,0","14,2","7,4","0,0","1,9",35
2018-03-29,"15,3","11,3","7,3","1,1","2,8",51
2018-03-30,"12,0","7,7","3,4","1,4","3,9",53
2018-03-31,"15,0","8,8","2,5","0,0","3,9",44
2018-04-01,"17,1","9,8","2,6","0,0","0,8",49
2018-04-02,"19,4","13,2","7,1","2,4","2,8",39
2018-04-03,"15,9","11,8","7,6","0,0","3,6",57
2018-04-04,"15,9","11,2","6,4","0,0","5,0",57
2018-04-05,"18,3","10,6","3,0","0,0","0,8",50
2018-04-06,"17,0","12,2","7,3","3,3","1,9",65
2018-04-07,"11,4","8,8","6,1","3,0","1,4",75
2018-04-08,"15,9","10,4","4,9","1,6","2,5",59
2018-04-09,"8,6","6,1","3,6","1,7","3,6",71
2018-04-10,"7,1","4,8","2,5","15,2","5,0",84
2018-04-11,"11,1","6,7","2,3","0,1","4,7",58
2018-04-12,"11,7","8,1","4,5","6,4","1,9",68
2018-04-13,"12,7","8,6","4,6","0,3","0,8",57
2018-04-14,"17,4","10,1","2,8","0,0","0,8",53
2018-04-15,"17,1","12,4","7,8","11,2","3,1",62
2018-04-16,"18,3","12,0","5,6","0,0","2,8",50
2018-04-17,"21,5","13,2","5,0","0,0","1,1",49
2018-04-18,"24,5","16,1","7,7","0,0","1,7",46
2018-04-19,"22,9","15,7","8,5","0,0","1,9",40
2018-04-20,"21,1","16,1","11,1","0,0","1,9",43
2018-04-21,"19,9","14,6","9,4","0,0","2,8",54
2018-04-22,"23,0","16,8","10,5","0,0","1,4",45
2018-04-23,"23,7","18,0","12,3","0,0","2,8",44
2018-04-24,"25,6","18,4","11,3","0,0","1,1",43
2018-04-25,"28,4","19,6","10,9","0,0","2,8",36
2018-04-26,"26,4","18,3","10,2","0,0","1,4",47
2018-04-27,"24,5","18,6","12,6","0,0","3,1",45
2018-04-28,"18,5","13,6","8,7","3,1","2,5",47
2018-04-29,"12,6","8,0","3,4","5,0","4,2",65
2018-04-30,"12,2","7,4","2,5","3,1","1,9",65
2018-05-01,"17,4","10,4","3,4","0,0","1,7",38
2018-05-02,"18,0","11,0","4,1","0,0","1,9",38
2018-05-03,"19,5","13,2","6,9","0,0","2,5",45
2018-05-04,"20,7","11,8","2,8","0,0","2,8",37
2018-05-05,"25,0","16,0","7,0","0,2","1,1",40
2018-05-06,"24,5","17,8","11,1","1,9","1,7",42
2018-05-07,"23,0","16,4","9,9","1,2","1,7",52
2018-05-08,"26,5","18,4","10,4","0,0","1,4",51
2018-05-09,"26,4","18,4","10,5","0,0","1,7",44
2018-05-10,"25,4","19,0","12,6","0,0","2,2",41
2018-05-11,"26,0","18,8","11,7","0,0","1,9",45
2018-05-12,"20,5","14,0","7,4","0,0","3,9",40
2018-05-13,"19,1","11,0","3,0","0,0","3,9",36
2018-05-14,"20,1","14,6","9,1","0,0","1,9",43
2018-05-15,"23,9","14,8","5,7","0,0","2,2",34
2018-05-16,"25,3","18,2","11,2","0,0","3,1",36
2018-05-17,"25,9","19,6","13,4","0,0","1,4",32
2018-05-18,"21,9","17,6","13,2","0,2","1,7",50
2018-05-19,"24,5","17,0","9,6","0,0","0,6",49
2018-05-20,"22,5","17,2","11,9","0,0","1,4",45
2018-05-21,"24,8","18,7","12,6","0,0","0,8",43
2018-05-22,"24,1","17,8","11,4","0,0","1,9",53
2018-05-23,"28,0","20,0","12,1","0,4","1,7",44
2018-05-24,"27,1","20,4","13,8","25,5","2,8",39
2018-05-25,"20,5","16,0","11,5","6,1","1,7",71
2018-05-26,"22,7","17,0","11,3","1,0","1,4",54
2018-05-27,"27,0","18,4","9,9",N/A,"1,7",43
2018-05-28,"22,1","17,0","11,9",N/A,"1,1",66
2018-05-29,"19,1","15,6","12,1","6,3","1,7",80
2018-05-30,"20,5","15,8","11,0","0,1","2,8",61
2018-05-31,"24,9","18,7","12,5","0,0","1,9",49
2018-06-01,"25,6","18,6","11,7","7,1","1,7",46
2018-06-02,"23,9","18,1","12,3","14,8","1,9",66
2018-06-03,"25,1","18,0","11,0","0,0","2,5",51
2018-06-04,"21,3","16,1","10,9","0,0","2,8",49
2018-06-05,"20,6","15,7","10,8","1,4","2,2",52
2018-06-06,"21,8","16,0","10,1","3,5","1,4",55
2018-06-07,"25,0","17,1","9,2","2,1","2,5",48
2018-06-08,"19,7","16,4","13,0","5,1","2,5",75
2018-06-09,"21,2","15,7","10,2","0,0","2,8",57
2018-06-10,"21,0","15,0","9,0","0,0","2,5",57
2018-06-11,"23,6","17,6","11,6","0,0","2,8",52
2018-06-12,"25,2","18,1","11,0","0,0","1,1",45
2018-06-13,"27,1","19,4","11,7","0,0","2,2",36
2018-06-14,"28,2","19,8","11,4","0,0","2,5",35
2018-06-15,"31,3","21,2","11,1","0,0","0,8",37
2018-06-16,"32,8","24,4","16,1","0,0","1,4",36
2018-06-17,"33,4","23,6","13,9","0,0","1,9",29
2018-06-18,"32,9","23,4","13,8","0,0","2,2",34
2018-06-19,"34,2","25,2","16,2","0,0","2,2",34
2018-06-20,"33,7","26,6","19,5","0,0","1,7",33
2018-06-21,"33,2","25,8","18,4","0,0","1,4",34
2018-06-22,"34,9","26,8","18,7","0,0","1,1",30
2018-06-23,"36,6","28,6","20,5","0,0","1,9",32
2018-06-24,"38,6","29,8","20,9","0,0","1,4",32
2018-06-25,"37,8","29,2","20,7","0,0","1,9",33
2018-06-26,"36,4","27,8","19,1","0,0","1,7",38
2018-06-27,"33,4","26,8","20,3","0,0","2,5",39
2018-06-28,"33,6","25,6","17,6","0,1","1,7",39
2018-06-29,"32,9","26,0","19,2","0,0","1,7",40
2018-06-30,"29,6","24,6","19,5","0,0","2,2",47
2018-07-01,"29,1","22,6","16,2","0,0","1,9",43
2018-07-02,"29,7","22,2","14,6","0,0","2,8",41
2018-07-03,"31,9","22,6","13,4","0,0","0,8",39
2018-07-04,"29,8","22,2","14,7","0,0","3,1",36
2018-07-05,"31,2","22,9","14,6","0,0","1,1",37
2018-07-06,"33,4","25,1","16,8","0,0","1,9",35
2018-07-07,"34,2","26,8","19,3","0,0","1,9",34
2018-07-08,"35,8","28,3","20,8","0,0","2,8",36
2018-07-09,"36,4","28,6","20,7","0,0","2,2",33
2018-07-10,"35,4","28,1","20,8","0,0","1,9",34
2018-07-11,"34,7","26,6","18,4","0,0","2,8",35
2018-07-12,"33,4","26,5","19,6","0,0","1,9",36
2018-07-13,"33,3","27,2","21,0","0,0","1,7",41
2018-07-14,"34,5","26,0","17,5","0,0","1,7",35
2018-07-15,"30,3","23,2","16,2","0,0","2,5",37
2018-07-16,"31,7","23,3","14,9","0,0","2,8",39
2018-07-17,"35,2","26,4","17,7","0,0","1,9",35
2018-07-18,"34,9","27,8","20,6","0,0","3,1",33
2018-07-19,"34,8","25,2","15,7","0,0","2,8",34
2018-07-20,"33,8","24,5","15,2","0,0","1,9",35
2018-07-21,"32,6","24,4","16,3","0,0","1,9",43
2018-07-22,"33,9","25,0","16,1","0,0","1,7",41
2018-07-23,"36,1","28,2","20,4","0,0","1,9",36
2018-07-24,"34,9","26,2","17,4","0,0","1,7",31
2018-07-25,"36,0","26,0","16,0","0,0","1,1",33
2018-07-26,"35,8","26,0","16,2","0,0","1,7",35
2018-07-27,"36,3","26,0","15,6","0,0","2,8",34
2018-07-28,"34,8","25,4","15,9","0,0","1,4",29
2018-07-29,"34,2","26,0","17,8","0,0","2,2",33
2018-07-30,"36,5","25,8","15,2","0,0","1,1",31
2018-07-31,"37,2","26,8","16,4","0,0","0,8",35
2018-08-01,"38,5","28,4","18,3","0,0","1,1",32
2018-08-02,"40,4","31,5","22,6","0,0","1,4",28
2018-08-03,"42,2","32,5","22,8","0,0","1,7",33
2018-08-04,"40,0","30,2","20,3","0,0","1,7",31
2018-08-05,"39,1","31,2","23,4","0,0","2,2",31
2018-08-06,"39,7","29,4","19,1","0,0","1,4",35
2018-08-07,"38,4","29,7","21,0","0,0","3,3",30
2018-08-08,"36,2","27,0","17,8","0,0","3,1",33
2018-08-09,"33,1","24,9","16,7","0,0","2,2",40
2018-08-10,"33,3","25,2","17,2","0,0","0,8",43
2018-08-11,"36,0","29,0","22,0","0,0","1,7",44
2018-08-12,"37,0","29,8","22,5","0,0","3,3",40
2018-08-13,"35,8","27,0","18,1","0,0","2,2",38
2018-08-14,"34,4","26,4","18,4","0,0","1,4",40
2018-08-15,"36,4","27,9","19,4","0,0","1,9",36
2018-08-16,"32,7","27,2","21,6","0,0","2,2",43
2018-08-17,"34,0","26,6","19,3","0,0","2,5",43
2018-08-18,"32,7","24,8","17,0","0,0","1,4",46
2018-08-19,"32,8","26,1","19,4","0,0","1,9",40
2018-08-20,"33,8","26,4","19,0","0,0","1,1",36
2018-08-21,"35,0","26,9","18,8","0,0","1,7",35
2018-08-22,"35,6","27,8","20,0","0,0","0,6",36
2018-08-23,"35,3","26,8","18,2","0,0","1,4",41
2018-08-24,"36,7","26,9","17,1","0,0","1,4",39
2018-08-25,"35,1","25,6","16,0","0,0","1,9",37
2018-08-26,"34,4","25,0","15,6","0,0","1,7",40
2018-08-27,"37,3","26,6","15,8","0,0","1,4",33
2018-08-28,"34,9","27,0","19,1","0,6","1,7",38
2018-08-29,"33,6","25,4","17,2","0,0","1,4",39
2018-08-30,"33,5","26,3","19,1","0,0","1,1",45
2018-08-31,"35,9","28,1","20,3","0,0","1,4",40
2018-09-01,"35,6","28,1","20,6","0,0","0,8",41
2018-09-02,"38,0","30,0","22,0","0,0","1,7",38
2018-09-03,"34,2","27,5","20,8","0,0","1,7",42
2018-09-04,"31,2","23,8","16,5","0,0","0,8",49
2018-09-05,"29,3","22,8","16,2","0,0","1,9",48
2018-09-06,"28,3","22,2","16,1","0,0","1,4",48
2018-09-07,"29,7","23,0","16,4","0,5","2,8",49
2018-09-08,"23,2","19,0","14,9","1,7","1,4",72
2018-09-09,"29,4","21,2","12,9","0,0","0,6",48
2018-09-10,"29,4","22,1","14,8","0,0","1,7",43
2018-09-11,"29,8","22,4","14,9","0,0","1,7",44
2018-09-12,"30,9","23,7","16,5","0,0","0,3",43
2018-09-13,"33,4","24,4","15,5","0,0","0,6",41
2018-09-14,"33,6","25,7","17,8","0,0","0,6",39
2018-09-15,"30,8","25,0","19,3","0,0","0,8",41
2018-09-16,"32,2","23,8","15,5","0,0","0,6",47
2018-09-17,"32,5","25,4","18,2","0,0","1,4",43
2018-09-18,"29,8","23,2","16,7","0,0","0,8",55
2018-09-19,"31,3","23,3","15,3","0,0","0,6",47
2018-09-20,"33,1","24,6","16,1","0,0","1,1",44
2018-09-21,"33,1","24,7","16,3","0,0","1,1",41
2018-09-22,"34,1","25,2","16,2","0,0","0,8",39
2018-09-23,"35,3","25,8","16,3","0,0","1,1",34
2018-09-24,"33,4","26,4","19,4","0,0","1,7",38
2018-09-25,"31,8","24,0","16,2","0,0","1,1",37
2018-09-26,"27,9","23,6","19,2","0,0","1,7",57
2018-09-27,"28,5","21,4","14,3","0,0","1,1",53
2018-09-28,"29,2","21,0","12,7","0,0","0,8",48
2018-09-29,"29,6","21,2","12,8","0,0","0,8",41
2018-09-30,"30,8","21,6","12,5","0,0","1,1",43
2018-10-01,"26,5","20,2","13,9","0,0","3,3",28
2018-10-02,"27,1","16,6","6,2","0,0","0,8",36
2018-10-03,"28,0","18,4","8,7","0,0","1,1",34
2018-10-04,"29,0","19,4","9,8","0,0","0,6",40
2018-10-05,"29,0","20,2","11,4","0,0","0,6",43
2018-10-06,"29,1","19,2","9,2","0,0","2,5",42
2018-10-07,"20,2","15,4","10,7","0,0","4,2",42
2018-10-08,"20,1","12,6","5,1","0,0","1,1",52
2018-10-09,"20,0","14,3","8,6","2,6","2,5",63
2018-10-10,"19,8","15,8","11,8","2,4","0,3",70
2018-10-11,"21,6","17,0","12,4","5,4","1,9",67
2018-10-12,"22,3","18,2","14,1","1,5","0,8",76
2018-10-13,"26,4","19,5","12,6","1,2","0,3",56
2018-10-14,"18,6","14,3","10,0","0,0","3,9",56
2018-10-15,"16,0","12,1","8,2","0,1","1,4",64
2018-10-16,"21,9","15,2","8,5","0,0","0,6",53
2018-10-17,"23,4","15,8","8,3","0,0","1,4",49
2018-10-18,"21,0","16,4","11,9","9,2","2,8",47
2018-10-19,"18,5","15,4","12,2","2,5","3,3",81
2018-10-20,"20,6","17,0","13,3","3,4","3,1",66
2018-10-21,"21,8","17,0","12,3","0,0","2,8",63
2018-10-22,"23,6","16,6","9,5","0,0","1,7",52
2018-10-23,"22,9","17,0","11,1","0,0","1,1",40
2018-10-24,"24,9","16,2","7,5","0,0","0,6",50
2018-10-25,"25,1","16,0","6,9","0,0","0,6",48
2018-10-26,"16,5","12,2","7,8","1,2","1,1",70
2018-10-27,"13,4","8,3","3,2","2,2","1,7",70
2018-10-28,"10,6","5,3","0,0","0,0","2,5",49
2018-10-29,"11,8","6,3","0,8","0,7","4,7",37
2018-10-30,"8,6","6,8","5,1","12,0","2,2",83
2018-10-31,"13,3","8,6","3,9","0,3","2,8",72
2018-11-01,"15,7","8,9","2,1","0,0","0,8",56
2018-11-02,"21,2","14,6","8,0","0,0","2,2",53
2018-11-03,"17,1","9,8","2,6","0,0","0,8",51
2018-11-04,"17,1","8,9","0,7","14,9","0,6",64
2018-11-05,"10,3","7,8","5,4","2,5","3,1",76
2018-11-06,"12,2","8,8","5,3","0,4","2,5",66
2018-11-07,"15,4","11,2","7,0","4,2","1,9",75
2018-11-08,"12,1","8,6","5,2","3,0","0,6",76
2018-11-09,"14,4","9,2","3,9","0,0","4,7",50
2018-11-10,"13,7","11,6","9,4","0,6","2,5",79
2018-11-11,"17,2","14,4","11,5","0,0","1,9",65
2018-11-12,"13,6","11,5","9,4","2,0","0,8",79
2018-11-13,"17,6","12,5","7,4","0,0","1,4",67
2018-11-14,"16,5","12,2","7,8","0,1","1,7",69
2018-11-15,"17,1","14,2","11,4","0,5","1,7",64
2018-11-16,"16,1","13,8","11,4","1,2","1,4",73
2018-11-17,"17,6","14,0","10,4","0,0","2,2",61
2018-11-18,"12,7","10,8","8,8","12,1","2,8",72
2018-11-19,"13,9","11,0","8,2","0,8","2,2",65
2018-11-20,"12,5","10,1","7,7","5,4","2,2",79
2018-11-21,"13,1","10,1","7,1","0,3","2,2",67
2018-11-22,"11,4","7,8","4,3","3,2","1,1",71
2018-11-23,"13,1","8,4","3,7","0,0","1,4",64
2018-11-24,"8,9","4,7","0,5","1,4","1,1",81
2018-11-25,"15,1","10,4","5,8","4,9","2,8",78
2018-11-26,"12,5","8,5","4,5","0,0","2,2",50
2018-11-27,"13,0","7,4","1,9","0,0","0,6",63
2018-11-28,"12,1","6,0","0,0","0,0","0,3",67
2018-11-29,"13,6","6,4","-0,9","2,1","0,8",60
2018-11-30,"13,8","7,7","1,6","0,0","0,3",63
2018-12-01,"12,1","6,2","0,2","0,0","0,6",67
2018-12-02,"10,1","5,8","1,4","0,0","0,3",81
2018-12-03,"8,9","6,4","3,9","0,0","1,4",80
2018-12-04,"17,7","9,7","1,7","0,0","0,3",67
2018-12-05,"18,2","10,6","3,1","0,0","0,8",67
2018-12-06,"17,6","10,0","2,4","0,0","0,6",65
2018-12-07,"12,8","6,4","0,0","0,0","0,8",70
2018-12-08,"15,3","9,8","4,4","0,0","0,8",61
2018-12-09,"17,3","9,4","1,4","0,0","0,6",64
2018-12-10,"16,5","8,4","0,2","0,0","1,1",53
2018-12-11,"13,7","7,1","0,5","0,0","0,8",56
2018-12-12,"8,2","4,3","0,4","3,2","0,8",82
2018-12-13,"9,0","6,0","3,1","5,2","3,1",63
2018-12-14,"11,8","6,4","1,1","0,0","2,5",57
2018-12-15,"8,9","4,4","0,0","0,1","1,1",77
2018-12-16,"13,6","8,7","3,8","0,2","3,9",69
2018-12-17,"9,8","4,9","0,0","0,0","1,7",60
2018-12-18,"7,8","3,4","-1,0","0,7","0,3",71
2018-12-19,"10,3","7,3","4,3","0,0","1,9",73
2018-12-20,"11,3","8,1","4,9","0,0","1,1",72
2018-12-21,"8,2","6,8","5,4","0,0","1,1",80
2018-12-22,"8,7","7,2","5,8","0,0","1,1",80
2018-12-23,"12,5","7,6","2,7","0,0","1,4",76
2018-12-24,"15,0","7,0","-1,0","0,0","0,6",65
2018-12-25,"16,3","8,6","1,0","0,0","1,1",53
2018-12-26,"13,7","7,2","0,6","0,0","0,6",61
2018-12-27,"12,6","5,6","-1,5","0,0","0,6",68
2018-12-28,"14,1","6,2","-1,6","0,0","1,4",56
2018-12-29,"13,6","6,4","-0,9","0,0","1,7",58
2018-12-30,"16,7","7,5","-1,7","0,0","1,1",48
2018-12-31,"16,3","6,6","-3,0","0,0","0,3",48
2019-01-01,"14,8","5,9","-3,0","0,0","0,3",53
2019-01-02,"14,9","5,5","-3,9","0,0","0,6",54
2019-01-03,"13,6","5,6","-2,3","0,0","0,8",49
2019-01-04,"14,8","5,6","-3,6","0,0","0,3",53
2019-01-05,"14,4","5,2","-4,0","0,0","0,3",54
2019-01-06,"17,0","6,4","-4,2","0,0","0,6",49
2019-01-07,"16,7","6,6","-3,5","0,0","0,6",39
2019-01-08,"16,0","6,3","-3,4","0,0","0,8",47
2019-01-09,"15,5","7,0","-1,5","0,0","1,7",51
2019-01-10,"10,3","3,4","-3,6","0,0","1,9",52
2019-01-11,"9,3","2,3","-4,7","0,0","0,3",50
2019-01-12,"11,9","3,9","-4,1","0,0","1,4",57
2019-01-13,"13,4","4,4","-4,5","0,0","0,6",58
2019-01-14,"15,4","6,4","-2,6","0,0","0,6",58
2019-01-15,"14,3","6,2","-1,9","0,0","0,3",52
2019-01-16,"11,4","4,3","-2,8","0,0","0,8",66
2019-01-17,"7,7","3,6","-0,5","0,0","1,1",77
2019-01-18,"8,8","2,8","-3,1","0,0","0,8",65
2019-01-19,"4,1","0,5","-3,1","5,9","0,8",84
2019-01-20,"11,8","6,7","1,6","0,0","2,2",61
2019-01-21,"11,4","5,2","-0,9","0,0","2,5",52
2019-01-22,"9,1","3,6","-1,9","0,2","2,5",66
2019-01-23,"13,5","9,5","5,5","0,0","7,2",51
2019-01-24,"17,1","12,2","7,2","0,0","3,1",43
2019-01-25,"16,5","9,8","3,0","0,0","2,8",49
2019-01-26,"14,3","6,0","-2,2","0,0","1,1",58
2019-01-27,"13,6","7,4","1,3","0,0","3,6",48
2019-01-28,"14,3","8,7","3,1","0,0","5,3",45
2019-01-29,"10,4","7,1","3,8","0,0","3,9",57
2019-01-30,"12,2","7,7","3,2","3,7","3,3",51
2019-01-31,"13,2","10,0","6,7","7,0","6,4",74
2019-02-01,"9,4","6,6","3,8","0,5","5,0",70
2019-02-02,"10,2","5,1","0,0","0,0","4,7",44
2019-02-03,"11,4","4,4","-2,5","0,0","1,4",41
2019-02-04,"13,7","4,5","-4,7","0,0","1,4",51
2019-02-05,"17,1","7,8","-1,6","0,0","0,8",51
2019-02-06,"16,8","8,2","-0,3","0,0","0,6",55
2019-02-07,"17,3","8,6","0,0","0,0","1,1",52
2019-02-08,"16,0","7,2","-1,6","0,0","1,1",54
2019-02-09,"13,7","6,6","-0,4","0,0","1,7",61
2019-02-10,"13,1","8,0","2,9","0,0","2,2",74
2019-02-11,"15,8","8,8","1,7","0,0","2,2",47
2019-02-12,"15,2","6,8","-1,5","0,0","1,1",49
2019-02-13,"16,5","7,6","-1,4","0,0","0,3",50
2019-02-14,"14,5","6,4","-1,7","0,0","0,8",51
2019-02-15,"16,9","7,6","-1,7","0,0","0,6",52
2019-02-16,"17,4","9,7","2,0","0,0","2,2",40
2019-02-17,"16,2","7,7","-0,8","0,0","1,7",39
2019-02-18,"15,0","9,0","2,9","0,0","1,7",50
2019-02-19,"15,7","8,8","1,8","0,0","1,1",53
2019-02-20,"16,0","8,3","0,6","0,0","1,1",54
2019-02-21,"17,7","9,0","0,3","0,0","1,1",48
2019-02-22,"20,0","9,8","-0,4","0,0","0,6",40
2019-02-23,"19,6","9,0","-1,6","0,0","0,8",43
2019-02-24,"19,7","10,2","0,8","0,0","0,8",43
2019-02-25,"20,1","10,6","1,1","0,0","1,4",48
2019-02-26,"20,7","11,2","1,6","0,0","1,1",43
2019-02-27,"21,5","11,0","0,6","0,0","1,1",39
